artist_id,artist_name,why
1186365,French Dinner Music Collective,before_classif
7465602,Détente et Relaxation,before_classif
4608039,Hit Crew Masters,before_classif
53759312,Music Falcon,before_classif
1214462,Relaxation,before_classif
1234063,R n B Allstars,before_classif
7395062,Dance Hits 2015,before_classif
352084,2010s Karaoke Band,before_classif
4345519,90s Allstars,before_classif
5048547,Playlist DJs,before_classif
1572747,Pop Hits,before_classif
9770350,Acoustic Covers,before_classif
1416652,SEVEN NATION ARMY.,before_classif
5404994,Sing2Piano,before_classif
303526,Modern Rock Players,before_classif
9083896,Workout Motivation,before_classif
148447882,lofimind,before_classif
79275,Art Blakey's Jazz Messengers,before_classif
157739,Various,before_classif
7117115,Ghost of Christmas,before_classif
165816,NYC Jazz Quartett,before_classif
10309324,Lo Mejor del Rap y del Hip Hop,before_classif
4756106,The Karaoke Universe,before_classif
150981412,One Compilation,before_classif
5588274,Années 80,before_classif
15290417,Chansons Instrumentales Pour Enfants,before_classif
5364345,Turnaround Karaoke Crew,before_classif
1653498,TV Sounds Unlimited,before_classif
55153,Génération Latina,before_classif
12928075,High School Music,before_classif
5517933,Dance Hits 2014,before_classif
12958817,Música Clásica Para Bebés,before_classif
55577092,Rap Attack,before_classif
1224661,Chansons Enfantines Et De Noël,before_classif
4487087,Les bébés dormeurs,before_classif
63514192,CelliPiano,before_classif
84953342,Mes p'tits classiques,before_classif
201824887,Leck,before_classif
116819,Various Artists - The Beach Boys Tribute,before_classif
9170110,Instrumental Trap Beats Gang,before_classif
107756152,Buddha-Bar,before_classif
134498892,Dj Tik Tok Mix,before_classif
252219,Christmas Music,before_classif
1648156,Les Génériques De Notre Enfance,before_classif
4072711,Soundtrack of Your Life,before_classif
11011244,Top des yéyés,before_classif
11991074,Musique de mariage,before_classif
11641995,JT Music,before_classif
303636,Génération Idoles,before_classif
386897,Dr.Dre,before_classif
74464352,Hip Hop Instrumental Daemon,before_classif
81703832,Carbon Fiber Music,before_classif
51827992,8D Audio,before_classif
55037582,Rap Beats Instrumental,before_classif
53438902,Halloween Horreur,before_classif
9219384,Rain Sleep,before_classif
75272022,Yoga Shala,before_classif
7179300,Les tubes du nouvel an,before_classif
4586996,Karaoke Allstars,before_classif
55630772,Rap Flows,before_classif
3836751,Top 40 Pop Hits,before_classif
74464362,Gangsta Rap Crew,before_classif
11156548,Jetlag Music,before_classif
1398426,Agrupamento Musical Diapasão,before_classif
2648811,Ameritz - Tribute,before_classif
5529115,Acoustic Chill Out,before_classif
4557772,Ameritz - Tributes,before_classif
11673765,2017 DJ Mo Fleeks,before_classif
503753,ProTracks (Karaoke),before_classif
303641,Les Tubes Du Grenier,before_classif
52015642,Relaxation Bébé Prime,before_classif
93745,The Piano Maestros,before_classif
1398800,Chansons de Noel Academie,before_classif
1398800,Chansons de Noel Academie,before_classif
148346,Chants De Marins,before_classif
4784030,Karaoke Pro,before_classif
1550198,dieserBuddha,before_classif
11675749,Les Principales Sons de Relaxation,before_classif
5487326,M,before_classif
148970,Les 12 Salopards,before_classif
6696231,Meditation Guru,before_classif
1416087,Les petits choeurs de Noël,before_classif
10491513,Triste piano musique oasis,before_classif
9712802,Tantrisme Amour,before_classif
342948,Workout Allstars,before_classif
376482,Off The Record Karaoke,before_classif
870610,Chansons d'Amour,before_classif
98391352,Musique Pour Faire du Sport Entraînement,before_classif
5345999,Ameritz Top Tributes,before_classif
4293691,Douce Nuit,before_classif
55052052,Gangster Rap Beats,before_classif
95689482,Famille Musulmane,before_classif
1398435,Karaoke Charts,before_classif
11389836,Nеизвестный Исполнитель,before_classif
4399840,Ameritz Digital Karaoke,before_classif
49600702,Comptines De Guitares,before_classif
798648,The Karaoke Crew,before_classif
106486892,Ambiance Calme,before_classif
14133727,Nursery Rhymes and Kids Songs,before_classif
69526,August Rush (Motion Picture Soundtrack),before_classif
14482951,Hits chansons d'amour,before_classif
1234001,Rock Masters,before_classif
424603,YVAN LE BOLLOC'H,before_classif
382429,Compilation Titres cultes de la Chanson Française,before_classif
7149687,Chants et chansons de Noël,before_classif
73062,Royal music Paris,before_classif
168131,Bossa Nova,before_classif
8222234,Musique de Piano de Détente,before_classif
65608372,Groupe Crédit Agricole,before_classif
801072,ProSound Karaoke Band,before_classif
4060140,Workout Buddy,before_classif
7678600,Meilleures B.O de films et séries,before_classif
6215200,60's 70's 80's 90's Hits,before_classif
5152704,Lounge Music Café,before_classif
9593220,CrossFit Junkies,before_classif
1891161,Party Rock Is in the House Tonight,before_classif
69955512,Yoga Master,before_classif
125243982,Techno Music,before_classif
80245242,SJAY Music,before_classif
863062,ACCORDEON,before_classif
192186,Metal Sound,before_classif
2823241,I Think I Wanna Marry You,before_classif
11649381,2017 Billboard Masters,before_classif
168431,Ibiza Lounge Club,before_classif
1274622,Musique Africaine,before_classif
5121060,The Dance Music Makers,before_classif
4484604,Starlite Rock Revival,before_classif
5645079,2014 Golden Cove,before_classif
9116840,Le sommeil de bébé,before_classif
8560942,Horror Music Collection,before_classif
1214318,Ragtime Music Unlimited,before_classif
1225006,Chansons Françaises,before_classif
7836904,Guitare relaxante,before_classif
713510,hits,before_classif
53258752,Her Songs,before_classif
992334,Tik Tok,before_classif
8580468,The Eric Clapton Tribute,before_classif
1460986,Body Fitness Workout,before_classif
63320972,Piano Project,before_classif
7173470,Mr. Chillout,before_classif
316136,The Best Of Chill Out Lounge,before_classif
12288692,Latino Dance Music Academy,before_classif
7875888,Nu Rock City,before_classif
2673791,Grease Musical Band,before_classif
5314984,River flows Twilight Piano,before_classif
1376694,Musiques Idolées,before_classif
50223902,2018 HiBeatz Masters,before_classif
5645075,2014 Chart Mogul,before_classif
84406212,TikTok Music,before_classif
12005512,Chansons pour enfants Loulou et Lou,before_classif
15206681,Compilation Coupe du Monde 2018,before_classif
365053,The Greatest Hit Squad,before_classif
9546940,Noel Détente Suite,before_classif
7139025,Musiques de Noël,before_classif
9546940,Noel Détente Suite,before_classif
260248,Do Piano,before_classif
8800254,New York Jazz Trio,before_classif
1517882,Chanson Arabe Académie,before_classif
14493607,100% hits français,before_classif
9644858,2016 Dynamo Hitz,before_classif
140522842,100% konpa,before_classif
4512270,Music Junkie,before_classif
668479,Jazz Saxophone,before_classif
69732,Original Soundtrack,before_classif
118195,Various Artists - Sweet Mother Records,before_classif
13024267,The Voice Kids - Saison 4,before_classif
7701308,Bonne Nuit Academie,before_classif
4900446,Deep House Music,before_classif
71573462,They Might Be Giants (For Kids),before_classif
53003372,Lofi Hip-Hop Beats,before_classif
87559942,Muslim - مُسلِم,before_classif
11357190,Chill Out 2017,before_classif
1957891,Halloween Music,before_classif
93397322,Ludovica Piano,before_classif
7061961,Restful Classic,before_classif
4015397,Maya L'Abeille,before_classif
4950702,"The Erotic, Sexy, Smooth Jazz, Romantic Saxophone, Love Making Music Band",before_classif
1224361,La Collection En Or Des Chansons Françaises,before_classif
303649,"Striptease, Lap And Pole Dance",before_classif
303643,Les Plus Belles Reprises,before_classif
1398860,Chillout Lounge Summertime Café,before_classif
1547232,Thematic Pianos,before_classif
4069220,Café Ibiza Chillout Lounge,before_classif
10530371,2016 Billboard Masters,before_classif
1452968,Super Hits,before_classif
4890273,Musica para Dormir Dream House,before_classif
303342,The Cocktail Lounge Players,before_classif
11566097,FanChants: Supporters Olympique,before_classif
11725471,Zone de Relaxation,before_classif
7959794,90s Dance Music,before_classif
112434,Various Artists - The Eagles Tribute,before_classif
5318710,Les P'tits Loups du Jazz,before_classif
6198402,Chansons pour enfants,before_classif
666021,Ameritz Karaoke Band,before_classif
11655381,Piano para Relaxar,before_classif
9963118,Music for Reading,before_classif
12245336,Latin Workout,before_classif
1511579,We Wish You A Merry Christmas,before_classif
8533578,White Knight Instrumental,before_classif
1350991,Horror Music Orchestra,before_classif
1403580,Carnaval de Rio,before_classif
7618148,Musique douce pour bébé,before_classif
1231074,The Eagles Tribute Band,before_classif
1352340,#1 Hits Now,before_classif
11674609,Dj Chillout Sensation,before_classif
5843177,Tele Music,before_classif
12140362,Tubes des années 80,before_classif
57597,Modern Jazz Quartet,before_classif
12809919,Hard EDM Workout,before_classif
1645218,Irish Pub Music,before_classif
4345641,Instrumental Heat,before_classif
119038922,PureFocused,before_classif
987430,New York Jazz Moods,before_classif
7380590,Chakras Yoga Spécialistes,before_classif
4656298,Brazilian Jazz Cuts,before_classif
57735412,Jazz Piano Playlist,before_classif
13915273,2018 DJ Grime,before_classif
105479,Various Artists - Rockabilly Hall of Fame,before_classif
4624407,Musique Libre de Droit Club,before_classif
4398960,Fitness Spinning Running Sport,before_classif
1427938,Christmas Hits Collective,before_classif
70274322,Instrumental Rap,before_classif
902847,Music Mayhem,before_classif
4578882,SOUNDTRACK/CAST ALBUM,before_classif
1224363,Synthétiseurs (Les Plus Grands Hits),before_classif
254708,Modern Rock Heroes,before_classif
1963231,Ibiza Chill Out,before_classif
4547680,Sérénité Musique Spa,before_classif
56560142,Chill Jazz-Lounge,before_classif
7567412,80s Unforgettable Hits,before_classif
13818401,Comptines et Berceuses,before_classif
4547674,Berceuses 101,before_classif
305228,The Large Professor,before_classif
9129780,Mad Music,before_classif
67304562,Nature Radiance,before_classif
9245464,Chill Out Lounge Cafe Essentials,before_classif
14387695,Top Chanson Française,before_classif
148660,Marches Militaires,before_classif
9031162,Instrumental King,before_classif
11652007,Jazz Ingram,before_classif
4990792,Chillout Café,before_classif
13046125,Remix DJ,before_classif
390077,VIOLONCELLE,before_classif
9415088,L'orchestre des Musiques de Noël,before_classif
9712642,Musique pour Travailler Maestro,before_classif
10702743,Cool Time Ensemble Music,before_classif
287241,The Abba Tribute Band,before_classif
9119466,City Jazz Singers,before_classif
1951871,Piano Love Songs,before_classif
4121528,Anime de Japan,before_classif
11834365,Piano Tiles2,before_classif
2230421,Musique traditionnelle,before_classif
13452605,PW Music,before_classif
9067316,Lo Mejor del Rock de Los 70,before_classif
7940774,Coffee Lounge Collection,before_classif
6295188,Acoustic Classic Rock,before_classif
798909,Easy Karaoke Players,before_classif
5946026,Charts Hits 2014,before_classif
122220,Rock Master 60,before_classif
166225127,Comforting Hibernation,before_classif
838845,CREAM PIE,before_classif
167920287,Buddha-Bar (BR),before_classif
10810406,Shakira,before_classif
110813442,League of Legends: Wild Rift,before_classif
4995122,Ameritz Karaoke Français,before_classif
138055662,Acoustic Sunsets,before_classif
7233192,Meditation Classic,before_classif
106503,PianoClassicsOnline.com,before_classif
5230931,RnB Flavors,before_classif
1376690,Idoles De La Musique,before_classif
5623429,Remix Workout Factory,before_classif
7799270,Promotion de France,before_classif
9750132,Sommeil et Détente,before_classif
11390582,Braeside Christmas Choral,before_classif
7527216,Chillout Music Ensemble,before_classif
116557332,Chant Noel,before_classif
82867092,Peaceful Melody,before_classif
4063325,Bonne Année,before_classif
116557332,Chant Noel,before_classif
5287809,Chansons Françaises De Légende,before_classif
177423607,Jazz at Berlin Philharmonic,before_classif
3867481,I'm a Barbie Girl,before_classif
10481587,Romantique piano musique acadèmie,before_classif
209589257,Conscience & Morality,before_classif
69952,La nouvelle star,before_classif
7306094,La Marseillaise,before_classif
481163,Instrumentals,before_classif
7810104,Songs To Your Eyes,before_classif
9989296,Coffret Bien-être Relax,before_classif
1212903,Sing Karaoke Sing,before_classif
368667,Piano Tribute Maestro,before_classif
129657682,Mix Electronic,before_classif
1938581,White Noise for Baby Sleep,before_classif
5202986,Ultimate Remix Factory,before_classif
1517921,Mental Detox Series,before_classif
7858588,Mar G Rock,before_classif
51649372,Sleep Atmospheres,before_classif
182310,Minimal Lounge,before_classif
1195375,Rock Crusade,before_classif
135586772,Trabic Music,before_classif
190915,Christmas Carols,before_classif
5338557,SBI Audio Karaoke,before_classif
323381,TV Theme Players,before_classif
3843311,Piano Music Aria,before_classif
10483315,Électronique musique zone,before_classif
67201382,Jazz Classique,before_classif
6623388,Noel Saxophony,before_classif
5236630,Ensemble Instrumental De France,before_classif
1350998,Ibiza Fitness Music Workout,before_classif
64644952,Rap Instrumental Beats,before_classif
4542053,DJ Remix Workout,before_classif
343813,Compilation Mes Comptines,before_classif
330405,Ukulele tahitien,before_classif
74559452,Musique D'Ambience,before_classif
110069662,PianoMans,before_classif
11682347,Collection de Nature Sons de Méditation,before_classif
7771410,Paris Restaurant Piano Music Masters,before_classif
162743,Chanteurs Pyrénéens de Tarbes,before_classif
97032702,Bruit De La Nature,before_classif
54314562,Buddha Bar Lounge,before_classif
150157302,White Piano Monk,before_classif
11483136,Soft Jazz Mood,before_classif
67405702,Rap AR Anime,before_classif
10734772,Jazz vacances musique,before_classif
64726952,Classical Music Library,before_classif
83016602,ATYPIK ROCK,before_classif
11914375,SuperFitness,before_classif
1514561,Chillout,before_classif
79412352,Musique de jazz de Noël,before_classif
7593180,Good Morning Jazz Academy,before_classif
1210320,Années soixante dix orchestra,before_classif
127122,The Rockabilly Masters,before_classif
12454860,Lounge Jazz Affection,before_classif
7575388,Celtica –Pipes Rock!,before_classif
4890383,Piano Musicothérapie Collective,before_classif
7608512,Meditation Rain Sounds,before_classif
4624287,Lounge 50,before_classif
191327,Musica Cubana,before_classif
4545436,Erotic Lounge Buddha Chill Out Music Cafe,before_classif
102225,Various Artists - LeAnn Rimes Tribute,before_classif
1351018,Cafe Les Costes Club Dj Chillout,before_classif
151177,Improvisators Dub Meets Iration Steppas,before_classif
4890305,Sexy Music Buddha Love DJ,before_classif
114227,Groupes de Mariachis Mexicains,before_classif
5645074,2014 Master Hit Machine,before_classif
53488532,Paris Jazz Night Club,before_classif
73403522,Guru Woof Musique Douce,before_classif
107566032,Musique Sophrologie,before_classif
52770212,"Rap Beats 10, Hip hop beats & Instrumental Rap Hip Hop",before_classif
56556862,Fitness & Workout Hits 2019,before_classif
5427519,TV Theme Tune Factory,before_classif
7671898,Einstein Study Music Academy,before_classif
57351892,Jazz Morning Playlist,before_classif
90944142,Travail Bureau France,before_classif
1152449,Hip Hop Instrumental,before_classif
11673761,2017 Prof Beaks,before_classif
188746837,Trap Music 100,before_classif
1455785,La Nuit Noire Lounge Music Club,before_classif
3694501,Italian Restaurant Music of Italy,before_classif
14440945,Acoustic Cover Hits,before_classif
80948852,80's Greatest Hits,before_classif
14482531,Top Eurodance 90,before_classif
7566710,Sexual Music Collection,before_classif
258200,EA Games Soundtrack,before_classif
388335,Acordeón Latino,before_classif
124454162,RAP World,before_classif
113360572,Piano Cover by Lily Morgan,before_classif
1313985,Kyoto Piano Ensemble,before_classif
148366,Country Rock Party,before_classif
182570,Bossa Chill Out,before_classif
5164635,Relaxing Cello Music,before_classif
9066200,Ibiza Chillout Unlimited,before_classif
347278,The Jazz Lounge Niki Band,before_classif
9243808,Ibiza Chill Out Classics,before_classif
93095492,Réserve de Sons Naturels,before_classif
303933,Rock Heroes,before_classif
1500405,Rock Kids,before_classif
1184081,Best of Classical Music Collective,before_classif
1331195,The Acoustic Jazz Quartet,before_classif
12958813,Classic Music For Babys,before_classif
55135252,Bossa Nova Jazz,before_classif
4538268,80s Pop Stars,before_classif
8905324,Workout Electronica,before_classif
89700412,Afrik'an Legend,before_classif
53604592,Random Piano,before_classif
57218,Arthur Rimbaud,before_classif
12454546,"Piano Relaxatino Music Masters, Relaxing Piano Music Consort, Piano Love Songs: Classic Easy Listening Piano Instrumental Music",before_classif
1299869,"Huey ""Piano"" Smith & His Clowns",before_classif
11787817,Romantique jazz d'ambiance club,before_classif
9065428,Oasis de Méditation,before_classif
7223986,Avalon Jazz Band,before_classif
1382150,Karaoke All Hits,before_classif
389593,Masters of Rock,before_classif
7577814,Best of Musical,before_classif
13556237,Piano North,before_classif
166137267,Otaku Music,before_classif
8652800,Christmas Favourites,before_classif
7453654,Relaxing Piano Jazz Music Ensemble,before_classif
8241720,Tropical Chill Music Land,before_classif
12485160,Light Music Villa Nova,before_classif
5629483,Christian Instrumental Group,before_classif
9119462,Brooklyn Jazz Trio,before_classif
1328246,Mix Tropical Hits,before_classif
7593228,Jazz Lounge Zone,before_classif
1351086,Yoga Workout Music,before_classif
124979412,HYGH Lofi Music,before_classif
12522934,Piano Focus,before_classif
12644389,Gym time,before_classif
156574,Music-Themes,before_classif
79589902,Trap Beats & Beats De Rap & Instrumental Rap Hip Hop,before_classif
1643170,The Great Collection Of Film Music,before_classif
3843131,Massage Erotique Musique de Fond,before_classif
10492021,Instrumental Jazz Música Ambiental,before_classif
1346341,TV Theme Songs Unlimited,before_classif
5768737,Celtic Pink Floyd,before_classif
1614371,80's Disco Band,before_classif
1937501,Study Music,before_classif
9038144,The Original Broadway Cast Of School Of Rock,before_classif
15082233,Música Instrumental de I'm In Records,before_classif
11718101,Morning Jazz Background Club,before_classif
53768212,Relaxation pour les Enfants,before_classif
12849721,Musica Relajante Para Dormir,before_classif
1184864,Relajacion Del Mar,before_classif
12986853,Chuva Para Dormir,before_classif
1700870,Flash Dance Tributer,before_classif
7640178,Ambiance Lounge,before_classif
4545251,Musique Romantique,before_classif
6288668,Shake Music,before_classif
8777014,Jazz Chillout,before_classif
1927861,Instrumental Hip Hop Beats Crew,before_classif
5643247,Smooth Jazz Sax Instrumentals,before_classif
1879151,I'll Be Missing You,before_classif
1398806,Piano Music at Twilight,before_classif
7720638,Making Love Music Ensemble,before_classif
7565278,90s Unforgettable Hits,before_classif
1351030,Nature Sounds Radio,before_classif
55089572,La Grande Table,before_classif
7593186,Jazz Music Collection,before_classif
148408552,Study Fruits Music,before_classif
7977866,Karaoke Freaks,before_classif
1253117,Yoga Tribe,before_classif
1098928,Running Music,before_classif
161575862,ParisPiano,before_classif
1643705,Pop Tracks,before_classif
7879650,Stockholm Jazz Quartet,before_classif
14497505,Dance Hit Nation,before_classif
78499372,Mapara A Jazz,before_classif
116560052,Musique Ambiance Noel,before_classif
9392354,Miami House Music,before_classif
100150112,Musique du Matin,before_classif
116560052,Musique Ambiance Noel,before_classif
1102107,Rap Beats,before_classif
1034883,Juicy Music,before_classif
416426,60's,before_classif
1345935,Musicothérapie,before_classif
102314052,White Noise Bedtime Routine,before_classif
123329,Future Hit Makers,before_classif
478003,The White Noises,before_classif
5984028,Musical Creations Karaoke,before_classif
81253712,Epic Movie Music,before_classif
11064764,Music of Nature,before_classif
13289533,Chill Out 2018,before_classif
67454182,Workout Rendez-Vous,before_classif
10648763,GoodSleep Classic,before_classif
5168380,Classic Piano,before_classif
60990092,8d Effect,before_classif
120729572,Infraction Music,before_classif
1352558,Musique Hindoue,before_classif
1050970,Country music,before_classif
14619825,Meditation Focus,before_classif
12044840,FanChants: Supporters Lens,before_classif
365281,All-Star Sexy Players,before_classif
2841031,90's Groove Masters,before_classif
303694,Guitar Metal Heroes,before_classif
360508,Ultimate Pop Hits,before_classif
4874117,Easy Sleep Music,before_classif
11977414,Dormir Mucho,before_classif
4012721,80's Pop,before_classif
3530291,A Tribute To Eros Ramazotti,before_classif
75940592,Jazz Manouche Cafe Playlist,before_classif
1545390,Billboard Top 100 Hits,before_classif
3843051,Stretching Fitness Music Specialists,before_classif
1347919,The Game Music Committee,before_classif
68160,FM [New Popular Music],before_classif
11654073,2017 Dynamo Hitz,before_classif
4545398,Buddha Zen Spa,before_classif
171653397,Speed Up Songs,before_classif
378015,Stingray Music Karaoke,before_classif
391943,Mello Music Group,before_classif
9712796,Fitness Nation,before_classif
157722,Various Artist,before_classif
1234418,Peaceful Music,before_classif
13987159,Pasha Music,before_classif
4545406,Lounge Safari Buddha Chillout Do Mar Café,before_classif
73525,Lincoln Center Jazz Orchestra,before_classif
7923370,Easy Listening Chilled Jazz,before_classif
9770352,Tabata Workout Song,before_classif
135558132,Party Electro Music,before_classif
10680439,Pop Music Workshop,before_classif
143214452,Buddha Bar Chillout,before_classif
9162868,Lounge Ibiza,before_classif
120904462,Sleep Camp,before_classif
10298724,Fitness Motivation zum laufen Musik Mix,before_classif
5497044,Latin Jazz Relaxing Music Quartet,before_classif
7422554,Chansons d'amour au piano,before_classif
69152,Atlantic Five Jazz Band,before_classif
141448822,Gym Motivation Work Out,before_classif
3841651,Musique Classique École Détente,before_classif
303264,Flamenco Guitar Masters,before_classif
1445215,Instrumental Pop Songs,before_classif
75188532,Osmose Soothing Music,before_classif
140320802,slowed down music,before_classif
1065114,Fast & Furious,before_classif
83141,Acoustik Zouk,before_classif
9932434,Louis Music,before_classif
1037352,Tribute Band,before_classif
1504211,François Cluzet,before_classif
92772,Jazzistic,before_classif
9562258,Bossa Nova Lounge Orchestra,before_classif
11710169,Club de Sommeil Paisible,before_classif
7673272,Super Mega Top Hits,before_classif
3842251,Musique Douce Ensemble Master,before_classif
6813613,The Hollywood Soundtrack Band,before_classif
519482,Manhattan Jazz Quartett,before_classif
73161702,Sunday Morning Jazz,before_classif
1183590,Relaxation Study Music,before_classif
12446958,Revolt Production Music,before_classif
1184244,Study Music Academy,before_classif
9510394,Kundalini: Yoga,before_classif
1351102,Pilates Workout,before_classif
105252942,RAVENS ROCK,before_classif
54963082,Buddha Chillout,before_classif
558055,Tendrement Slow,before_classif
3840681,Massage Erotique Jeux d'Amour,before_classif
4533947,Fitness & Workout DJ's,before_classif
303671,Mo' Hits All Stars,before_classif
69362832,Jazz instrumentale académie,before_classif
64187942,Lounge Jazz Playlist,before_classif
109031,Storyville Jazz Band,before_classif
1156710,Gypsy Jazz Caravan,before_classif
14495167,Piano Hits Lounge,before_classif
1580057,Top Christmas Songs,before_classif
11334124,Chillout Lounge Relaxation,before_classif
155945,The Chillout Players,before_classif
159260,Classic Rock,before_classif
131973002,Sleepy Dude,before_classif
11923629,Maman Dodo,before_classif
11920189,Loungetronic,before_classif
160799282,TOKYOSLEEP,before_classif
99757122,Sons De Pluie,before_classif
1624357,Todays Hits,before_classif
7500244,Hits Etc.,before_classif
1461004,Relaxing Instrumental Jazz Academy,before_classif
1428239,iCarly & Victorious Casts,before_classif
12204686,Bossa Nova Lounge Club,before_classif
133556782,Unknown Official Artist,before_classif
383883,Ultimate Pop Hits!,before_classif
7589704,The Gym Allstars,before_classif
6703433,Meditation Zen Master,before_classif
1773761,Apres Ski 2017,before_classif
7184354,Agrupacion LatinHits,before_classif
11788731,Dahlia Sleeps,before_classif
12205790,90s Forever,before_classif
8505770,AA Records,before_classif
4574,Solu Music,before_classif
11470548,Christmas Candles,before_classif
110701702,Loustock Festival De La Chanson Pour Enfants,before_classif
14978313,Piano Covers Club from I'm In Records,before_classif
1461020,Buddha Cafè Lounge Bar Music Club,before_classif
2609851,So Empty Without Me,before_classif
8453060,Relaxation Jazz Music Ensemble,before_classif
1698087,Ameritz Karaoke Entertainment,before_classif
60854602,Beats Instrumental Lofi,before_classif
7957236,90's Pop Band,before_classif
64792452,Hello Adele Tribute,before_classif
7562656,Chillout Music Zone,before_classif
1528045,Amazing Karaoke,before_classif
4839102,90s PlayaZ,before_classif
58292912,OGR Music,before_classif
1405563,Meditation Awareness,before_classif
97741,Music And Wellness (Musique Et Bien Etre),before_classif
1363260,B.G. The Prince Of Rap,before_classif
4958233,American Karaoke Tunes,before_classif
606014,Lucky Voice Karaoke,before_classif
303031,Songs For Children,before_classif
7869658,Jazz Guitar Club,before_classif
70214302,Jazz Para Dormir,before_classif
78920142,Workout Music Gym,before_classif
5310660,Wenge Musica BCBG,before_classif
6652400,Chanson d'occasion,before_classif
146846,Charttraxx Karaoke,before_classif
16245,Acoustic System,before_classif
63571642,Sleepy Dogs,before_classif
147763,Rock Feast,before_classif
1275406,Musique Indienne,before_classif
54185042,Músicas de Natal e canções de Natal,before_classif
5175142,B. G. the Prince of Rap,before_classif
14388393,Bossa Nova Cover Hits,before_classif
4845296,80's Pop Super Hits,before_classif
4711069,Best Saxophone Tribute Orchestra,before_classif
3842291,Footing Jogging Workout,before_classif
6605070,Santa Maradona F.C,before_classif
13259115,Kno Piano Music,before_classif
8520466,Workout Trance,before_classif
1405662,Lounge Bar,before_classif
9015326,Music Beyond,before_classif
171372457,MARKA MUSIC,before_classif
63908002,LEA NOËL,before_classif
8561632,Musique de Ballet Académie,before_classif
112179862,Christmas Jazz Holiday Music,before_classif
418557,Monsters of Rock,before_classif
7811884,Sleeping Music Zone,before_classif
15205361,Anime your Music,before_classif
156554842,Beautiful Organization,before_classif
4696882,80s Chartstarz,before_classif
1948711,Restaurant Music,before_classif
5980380,Team Music,before_classif
5993382,Sad Music,before_classif
4451761,Dance Charts Summer 2011 – incl. Danza Kuduro Party Rock Anthem California King Bed On the Floor and many more,before_classif
4547698,Bossa Nova Guitar Smooth Jazz Piano Club,before_classif
93592812,RW Les meilleures berceuses de piano,before_classif
12929105,Narziss und Goldmund Piano Trio,before_classif
1184964,Oasis de Détente et Relaxatio,before_classif
162936137,Le Bruit de la Pluie,before_classif
101635,Various Artists - Metallica Tribute,before_classif
7562534,Beach House Chillout Music Academy,before_classif
7484968,Baby Sleep Lullaby Academy,before_classif
110813982,Jazz Bar New York,before_classif
3840891,Musique de Gym Specialists,before_classif
1398794,Italian Christmas Music Academy,before_classif
1241353,Pink Floyd Tribute Band,before_classif
6314220,Local Traditional Artists,before_classif
5463967,Piano Playlist Masters,before_classif
15289863,Ah Les Crocodiles,before_classif
7891054,90s Party People,before_classif
142835,Moon de Lounge,before_classif
1183880,Spiritual Fitness Music,before_classif
12447038,Colossal Trailer Music,before_classif
98391662,Chill Music House,before_classif
14352297,HIIT MUSIC,before_classif
3528,Musique,before_classif
77754,Original Cast,before_classif
1203017,Remix Masters,before_classif
82280,Traditionnel,before_classif
1184967,Sounds of Nature White Noise for Mindfulness Meditation and Relaxation,before_classif
94960,Simply The Best Sax: The Hits Of Phil Collins,before_classif
7416606,Sounds of Nature Relaxation,before_classif
3850751,So Call Me Maybe,before_classif
1874821,Acoustic Guitar Tribute Players,before_classif
7560812,Drink Bar Chillout Music,before_classif
5252966,Ameritz Spanish Instrumentals,before_classif
4133650,The Xmas Specials,before_classif
57120682,F.B. Piano Anime,before_classif
15239041,Sleep City Sleep,before_classif
1645219,Irish Pub Songs,before_classif
3841991,Musique Jazz Ensemble,before_classif
5164612,Soft Jazz Music,before_classif
1183660,Concentration Music Ensemble,before_classif
7648378,Study Music Club,before_classif
10193422,Chillout Musik Welt,before_classif
11951963,Eurodance Addiction,before_classif
7871684,Afternoon Acoustic,before_classif
9074322,60s Hits,before_classif
4212812,90s Pop,before_classif
7854272,P Jazz,before_classif
12152144,ReggaeDiscography,before_classif
1265896,Clair De Lune,before_classif
431367,Hit Masters,before_classif
91012592,The Best Of Louis Armstrong,before_classif
798659,Backtrack Professional Karaoke Band,before_classif
4241684,Take My Breath Away,before_classif
13209375,Musique pour dormir piano,before_classif
12256078,Laissons la musique jouer,before_classif
1490831,The Christmas Philharmonic Orchestra,before_classif
13672941,Brazilian Lounge Collection,before_classif
7891402,Instrumental Piano Universe,before_classif
69906342,Zen méditation tibétaine,before_classif
1518096,High Frequency Karaoke,before_classif
260115,Détente & Relaxation,before_classif
8954874,Fitness Workout Hits,before_classif
62977062,Team Karaoke Belgium,before_classif
59867612,Chill Hip-Hop Beats,before_classif
8575396,Sound sleep classic,before_classif
7515794,2015 Iron Hitz,before_classif
9180940,Musique Electronique DJ,before_classif
9259418,CF Music,before_classif
5917785,Buddha Spirit Ibiza Chillout Lounge Bar Music DJ,before_classif
12529774,Instrumental Chillout Lounge Music Club,before_classif
7484960,Explosion of Jazz Ensemble,before_classif
12750441,Journée de Smooth Jazz,before_classif
5412887,Country Playlist Masters,before_classif
5363249,Karaoke Backtrax Library,before_classif
57550182,Playlist Jazz Club,before_classif
9853748,Chill Out Boudoir,before_classif
4890341,Musique Relaxante Univers,before_classif
9922380,Jingle Bells Christmas,before_classif
8415006,Speedy Songs,before_classif
76533552,Krizzy Jazz,before_classif
152230122,Loow ASMR,before_classif
7202840,Arko Music,before_classif
11404636,Trx Music,before_classif
149498712,Visit Qatar,before_classif
